Idx,Name,Stdmode,Shape,Weight,CharLooks,Anicount,Source,Reserved,Throw,Looks,DuraMax,Ac,Ac2,Mac_Type,Mac,Mac2,Dc,Dc2,Sac,Sac2,Mc_Type,Mc,Mc2,Func_Type,Func,Amulet,Need,NeedLevel,Price,Stock,OrgName
353,霹雷,6,38,95,0,0,0,0,0,1074,35000,0,0,0,0,0,8,38,0,0,0,0,0,0,0,0,0,0,80000,5,狮王商业服务端
354,铁轮,5,40,16,0,0,0,0,0,1086,18000,0,7,0,0,0,9,20,0,0,1,3,17,0,0,0,0,0,80000,5,狮王商业服务端
355,逍遥扇,5,39,35,0,0,0,0,0,1105,25000,0,3,0,0,0,9,24,0,0,2,5,14,5,6,0,0,0,80000,5,狮王商业服务端
356,劳动蚂蚁卵,58,0,0,0,0,0,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
357,诺玛法老珍珠,58,0,1,0,0,0,0,3,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
358,制炼石,44,0,1,0,0,0,0,0,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,5,狮王商业服务端
359,雷神戒指,22,0,1,0,0,0,0,0,857,4000,0,0,0,0,0,0,0,0,0,1,0,6,0,0,2,0,0,30000,5,狮王商业服务端
360,毁灭手镯,26,0,1,0,0,0,0,0,683,5000,2,2,0,0,0,0,0,0,0,1,1,5,0,0,5,0,0,30000,5,狮王商业服务端
361,神谕项链,20,0,1,0,0,0,0,0,858,6000,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,30000,5,狮王商业服务端
362,昏暗风印,20,0,1,0,0,0,0,0,816,6000,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,30000,5,狮王商业服务端
363,润神戒指,22,0,2,0,0,0,0,0,475,5000,0,0,0,0,0,0,0,0,0,2,0,6,0,0,3,0,0,30000,5,狮王商业服务端
364,如来手镯,26,0,2,0,0,0,0,0,663,6000,2,2,0,0,0,0,0,0,0,2,1,5,0,0,4,0,0,30000,5,狮王商业服务端
365,猫眼,20,0,2,0,0,0,0,0,838,7000,0,0,0,0,0,0,0,0,0,2,2,5,0,0,1,0,0,30000,5,狮王商业服务端
366,怨恨项链,20,0,2,0,0,0,0,0,815,7000,0,0,0,0,0,0,0,0,0,2,2,7,0,0,2,0,0,30000,5,狮王商业服务端
367,尾毛,58,0,1,0,0,0,0,3,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
368,汤药,99,0,1,0,0,0,0,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
369,信件,58,0,1,0,0,0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
370,帐簿,58,0,1,0,0,0,0,3,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
371,半兽人角笛,58,0,1,0,0,0,0,3,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
372,不死骨头,58,0,1,0,0,0,0,3,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
373,尹老人的酒瓶,58,0,1,0,0,0,0,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
374,姜铁匠的斧头,58,0,1,0,0,0,0,3,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
375,盔甲蚂蚁卵,58,0,1,0,0,0,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
376,七点白蛇胆汁,58,0,1,0,0,0,0,3,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
377,邪恶钳虫皮,58,0,1,0,0,0,0,3,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
378,腐蚀人鬼之泪,58,0,1,0,0,0,0,3,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
379,沃玛勇士号角,58,0,1,0,0,0,0,3,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
380,钳虫皮,58,0,1,0,0,0,0,3,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
381,七点白蛇血,58,0,1,0,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
382,千年毒蛇牙齿,58,0,1,0,0,0,0,1,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
383,沃玛角,58,0,1,0,0,0,0,3,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
384,骷髅精灵骨,58,0,1,0,0,0,0,3,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
385,啊潘的信件,58,0,1,0,0,0,0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
386,华玉的信件,58,0,1,0,0,0,0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
387,比奇历史书,58,0,1,0,0,0,0,3,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
388,魔灵牌,58,0,1,0,0,0,0,1,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
389,呼神项链（雷）,20,0,1,0,0,0,0,0,858,6000,0,0,0,0,0,0,0,0,0,1,0,1,3,4,0,0,0,30000,5,狮王商业服务端
390,幻影蜘蛛线,58,0,1,0,0,0,0,3,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
391,呼神项链（火）,20,0,1,0,0,0,0,0,858,6000,0,0,0,0,0,0,0,0,0,1,0,1,1,4,0,0,0,30000,5,狮王商业服务端
392,呼神项链（冰）,20,0,1,0,0,0,0,0,858,6000,0,0,0,0,0,0,0,0,0,1,0,1,2,4,0,0,0,30000,5,狮王商业服务端
393,血巨人心脏,58,0,1,0,0,0,0,3,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
394,触龙神皮,58,0,1,0,0,0,0,1,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
395,法师神杖,58,0,1,0,0,0,0,1,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
396,航海日志,58,0,1,0,0,0,0,1,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
397,遗骸,58,0,1,0,0,0,0,1,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
398,七点白蛇牙齿,58,0,1,0,0,0,0,2,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
399,魔幻戒指,22,0,1,0,0,0,0,0,450,8000,0,0,0,0,0,2,3,0,0,0,0,0,3,3,0,0,0,30000,5,狮王商业服务端
400,石头,59,0,1,0,0,0,0,3,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,狮王商业服务端
401,箭,59,0,1,0,0,0,0,3,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
402,天机戒指,22,0,2,0,0,0,0,0,476,5000,1,2,0,0,0,0,0,0,0,2,3,9,0,0,0,0,0,30000,5,狮王商业服务端
403,巨龙戒指,22,0,2,0,0,0,0,0,534,7000,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,25,8000,5,狮王商业服务端
404,天鸣戒指,22,0,1,0,0,0,0,0,493,5000,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,25,8000,5,狮王商业服务端
405,火玉戒指,22,0,1,0,0,0,0,1,513,4000,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,25,8000,5,狮王商业服务端
406,五彩项链,20,0,1,0,0,0,0,0,854,6000,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,30,25000,5,狮王商业服务端
407,遗魂项链,20,0,1,0,0,0,0,0,833,7000,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,30,25000,5,狮王商业服务端
408,王大人的书信,58,0,1,0,0,0,0,0,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
409,护卫,58,0,1,0,0,0,0,0,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
410,护卫的信件,58,0,1,0,0,0,0,0,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
411,生锈牙轮,58,0,1,0,0,0,0,0,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
412,汤药,58,0,1,0,0,0,0,3,1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
413,瓷器箱子,58,0,1,0,0,0,0,0,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
414,旧扇子,58,0,1,0,0,0,0,0,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
415,怀旧项链,58,0,1,0,0,0,0,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
416,旧娃娃,58,0,1,0,0,0,0,0,1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
417,水晶球,58,0,1,0,0,0,0,0,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
418,锦秀的衣角,58,0,1,0,0,0,0,0,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
419,万多罗的护身符,58,0,1,0,0,0,0,0,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
420,万相的护身符,58,0,1,0,0,0,0,0,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
421,三妹的护身符,58,0,1,0,0,0,0,0,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
422,战士的证票,58,0,1,0,0,0,0,0,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
423,秘密医书,58,0,1,0,0,0,0,0,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
424,黑野猪牙齿,58,0,1,0,0,0,0,3,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
425,七点白蛇牙齿10,99,0,1,0,0,0,0,2,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
426,祖玛卫士雕像,58,0,1,0,0,0,0,3,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
427,半兽利齿,58,0,1,0,0,0,0,3,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
428,七点白蛇血,58,0,1,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
429,千年毒蛇血,58,0,1,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
430,虎蛇血,58,0,1,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
431,黑檀雕像,58,0,1,0,0,0,0,0,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
432,波善的短剑,58,0,1,0,0,0,0,0,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
433,黑婵项链,58,0,1,0,0,0,0,0,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
434,消魔的护身符,58,0,1,0,0,0,0,0,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
435,陈氏护身符,58,0,1,0,0,0,0,0,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
436,荣耀项链,20,0,2,0,0,0,0,0,837,9000,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,25,15000,5,狮王商业服务端
437,愤怒之钟,20,0,1,0,0,0,0,0,856,6000,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,25,15000,5,狮王商业服务端
438,莲花宝镜,20,0,1,0,0,0,0,0,817,7000,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,25,15000,5,狮王商业服务端
439,魔神怪手镯,58,0,1,0,0,0,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
440,行者帽,15,0,5,10,0,0,0,0,413,8000,2,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,136,15000,5,狮王商业服务端
441,战神头盔,15,0,20,11,0,0,0,0,414,10000,4,12,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
442,虎面头盔,15,0,4,12,0,0,0,0,415,8000,2,5,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
443,旋风流星刀,5,22,87,0,0,0,0,0,1049,35000,0,0,0,0,0,10,34,0,0,0,0,0,0,0,0,0,150,60000,5,狮王商业服务端
444,角剑,5,26,1,0,0,0,0,0,1062,40000,0,0,0,0,0,10,10,0,0,0,100,100,1,1,0,0,10,50000,5,狮王商业服务端
445,飞魂魔刃,5,25,18,0,0,0,0,0,1061,19000,0,6,0,0,0,9,20,0,0,1,5,9,4,3,0,0,150,60000,5,狮王商业服务端
446,虚空道环,22,0,1,0,0,0,0,0,479,5000,1,1,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,30000,5,狮王商业服务端
447,移动炼狱,6,5,70,0,0,0,0,0,1066,30000,0,1,0,0,0,1,33,0,0,0,0,0,0,0,0,0,33,23000,5,狮王商业服务端
448,红叶血环,22,0,2,0,0,0,0,0,499,7000,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,26,9000,5,狮王商业服务端
449,六棱戒,22,0,2,0,0,0,0,0,498,7000,1,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
450,紫金环,22,0,3,0,0,0,0,0,497,7000,1,1,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
451,武圣之戒,22,0,4,0,0,0,0,0,496,7000,1,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
452,基本剑术（秘籍）,4,0,1,0,0,0,0,0,304,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,5,狮王商业服务端
453,攻杀剑术（秘籍）,4,0,1,0,0,0,0,0,304,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5600,5,狮王商业服务端
454,刺杀剑术（秘籍）,4,0,1,0,0,0,0,0,304,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600,5,狮王商业服务端
455,半月弯刀（秘籍）,4,0,1,0,0,0,0,0,304,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9200,5,狮王商业服务端
456,野蛮冲撞（秘籍）,4,0,1,0,0,0,0,0,304,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10800,5,狮王商业服务端
457,烈火剑法（秘籍）,4,0,1,0,0,0,0,0,304,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12800,5,狮王商业服务端
458,莲月剑法（秘籍）,4,0,1,0,0,0,0,0,304,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,5,狮王商业服务端
459,翔空剑法（秘籍）,4,0,1,0,0,0,0,0,304,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,5,狮王商业服务端
460,火球术（秘籍）,4,1,1,0,0,0,0,0,304,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2800,5,狮王商业服务端
461,诱惑之光（秘籍）,4,1,1,0,0,0,0,0,304,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5200,5,狮王商业服务端
462,抗拒火环（秘籍）,4,1,1,0,0,0,0,0,304,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4800,5,狮王商业服务端
463,雷电术（秘籍）,4,1,1,0,0,0,0,0,304,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6400,5,狮王商业服务端
464,瞬息移动（秘籍）,4,1,1,0,0,0,0,0,304,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5600,5,狮王商业服务端
465,大火球（秘籍）,4,1,1,0,0,0,0,0,304,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6000,5,狮王商业服务端
466,地狱火（秘籍）,4,1,1,0,0,0,0,0,304,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8000,5,狮王商业服务端
467,爆裂火焰（秘籍）,4,1,1,0,0,0,0,0,304,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20000,5,狮王商业服务端
468,疾光电影（秘籍）,4,1,1,0,0,0,0,0,304,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8400,5,狮王商业服务端
469,火墙（秘籍）,4,1,1,0,0,0,0,0,304,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9600,5,狮王商业服务端
470,地狱雷光（秘籍）,4,1,1,0,0,0,0,0,304,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20000,5,狮王商业服务端
471,魔法盾（秘籍）,4,1,1,0,0,0,0,0,304,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20000,5,狮王商业服务端
472,圣言术（秘籍）,4,1,1,0,0,0,0,0,304,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100000,5,狮王商业服务端
473,冰咆哮（秘籍）,4,1,1,0,0,0,0,0,304,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20000,5,狮王商业服务端
474,冰月神掌（秘籍）,4,1,1,0,0,0,0,0,304,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3600,5,狮王商业服务端
475,冰月震天（秘籍）,4,1,1,0,0,0,0,0,304,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6800,5,狮王商业服务端
476,霹雳掌（秘籍）,4,1,1,0,0,0,0,0,304,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3200,5,狮王商业服务端
477,精神力战法（秘籍）,4,2,1,0,0,0,0,0,304,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3200,5,狮王商业服务端
478,治愈术（秘籍）,4,2,1,0,0,0,0,0,304,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2800,5,狮王商业服务端
479,施毒术（秘籍）,4,2,1,0,0,0,0,0,304,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4800,5,狮王商业服务端
480,灵魂火符（秘籍）,4,2,1,0,0,0,0,0,304,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5200,5,狮王商业服务端
481,幽灵盾（秘籍）,4,2,1,0,0,0,0,0,304,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8400,5,狮王商业服务端
482,神圣战甲术（秘籍）,4,2,1,0,0,0,0,0,304,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10000,5,狮王商业服务端
483,召唤骷髅（秘籍）,4,2,1,0,0,0,0,0,304,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6800,5,狮王商业服务端
484,困魔咒（秘籍）,4,2,1,0,0,0,0,0,304,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10800,5,狮王商业服务端
485,隐身术（秘籍）,4,2,1,0,0,0,0,0,304,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8000,5,狮王商业服务端
486,集体隐身术（秘籍）,4,2,1,0,0,0,0,0,304,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9200,5,狮王商业服务端
487,七彩金环,22,0,2,0,0,0,0,0,478,5000,1,2,0,0,0,0,0,0,0,1,3,9,0,0,0,0,0,30000,5,狮王商业服务端
488,群体治愈术（秘籍）,4,2,1,0,0,0,0,0,304,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12400,5,狮王商业服务端
489,召唤神兽（秘籍）,4,2,1,0,0,0,0,0,304,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20000,5,狮王商业服务端
490,空拳刀法（秘籍）,4,2,1,0,0,0,0,0,304,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11200,5,狮王商业服务端
491,月魂断玉（秘籍）,4,2,1,0,0,0,0,0,304,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5600,5,狮王商业服务端
492,月魂灵波（秘籍）,4,2,1,0,0,0,0,0,304,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9600,5,狮王商业服务端
493,拓本,58,0,1,0,0,0,0,1,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
494,心魔戒指,22,0,1,0,0,0,0,0,477,4000,1,1,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,30000,5,狮王商业服务端
495,破真刀,58,0,1,0,0,0,0,1,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
496,纱王项链,58,0,1,0,0,0,0,1,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
497,灵魂明珠,58,0,1,0,0,0,0,1,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
498,花毒粉,58,0,1,0,0,0,0,1,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
499,沃毒神精,58,0,1,0,0,0,0,1,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
500,连环明珠,58,0,1,0,0,0,0,3,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
501,祖玛卫士明珠,58,0,1,0,0,0,0,3,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
502,制灵水,58,0,1,0,0,0,0,1,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
503,真实明镜,58,0,1,0,0,0,0,1,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
504,祖玛明珠,58,0,1,0,0,0,0,3,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
505,安心石,58,0,1,0,0,0,0,1,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
506,诸神道书,58,0,1,0,0,0,0,1,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
507,宝玉,52,0,0,0,0,0,0,2,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,5,狮王商业服务端
508,祖玛雕像号角,58,0,1,0,0,0,0,3,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
509,制魔油,58,0,1,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
510,牛肉,40,0,5,0,0,0,0,0,300,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,10000,狮王商业服务端
511,猪肉,40,0,4,0,0,0,0,0,300,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10000,狮王商业服务端
512,攻杀铁剑,5,33,10,0,0,0,12,1,1122,3000,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
513,道力护身符,58,0,1,0,0,0,0,1,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
514,肉汤,58,0,1,0,0,0,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
515,灵珠,58,0,1,0,0,0,0,1,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
516,无名药,3,12,1,0,0,0,0,0,81,0,0,0,0,0,180,0,0,0,0,2,1,0,0,0,0,0,0,50,5,狮王商业服务端
517,千年毒蛇胆汁,58,0,1,0,0,0,0,1,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
518,胆汁,3,12,1,0,0,0,0,0,82,0,0,0,0,0,180,0,0,0,0,1,1,0,0,0,0,0,0,50,5,狮王商业服务端
519,沃玛角,99,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
520,战酒,3,12,1,0,0,0,0,0,1145,0,0,0,0,0,180,1,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
521,耐久轻型盔甲（男）,10,2,8,0,0,0,0,1,941,12000,3,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,11,100,5,狮王商业服务端
522,耐久轻型盔甲（女）,11,2,8,0,0,0,0,1,951,12000,3,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,11,100,5,狮王商业服务端
523,狼肉,40,0,4,0,0,0,0,0,300,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,5,狮王商业服务端
524,羊肉,40,0,3,0,0,0,0,0,300,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,5,狮王商业服务端
525,不死戒指,22,0,1,0,0,0,0,1,532,7000,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,20,100,5,狮王商业服务端
526,起爆石,58,0,1,0,0,0,0,1,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
527,树脂,58,0,1,0,0,0,0,1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
528,闪电石,58,0,1,0,0,0,0,1,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
