"Idx","Name","Stdmode","Shape","Weight","CharLooks","Anicount","Source","Reserved","Throw","Looks","DuraMax","Ac","Ac2","Mac_Type","Mac","Mac2","Dc","Dc2","Sac","Sac2","Mc_Type","Mc","Mc2","Func_Type","Func","Amulet","Need","NeedLevel","Price","Stock","OrgName"
"659","冰沙掌（秘籍）","4","1","1","0","0","0","0","0","304","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8800","5","王者软件"
"660","法师剑1","99","24","1","0","0","0","0","0","1047","12000","0","0","0","0","0","7","10","0","0","1","3","4","0","0","0","0","0","20000","5","王者软件"
"661","震天魔印","52","0","0","0","0","0","0","2","1441","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24000","5","王者软件"
"662","思念珍珠","52","0","0","0","0","0","0","2","1346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","5","王者软件"
"663","法师剑2","99","24","1","0","0","0","0","0","1047","14000","0","0","0","0","0","8","10","0","0","1","4","7","0","0","0","0","0","30000","5","王者软件"
"664","天神法杖","5","24","18","0","0","0","0","0","1047","19000","0","0","0","0","0","6","22","0","0","1","4","21","0","0","0","0","0","100000","5","王者软件"
"665","稻草人木剑","58","0","1","0","0","0","0","1","1042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"666","法师剑4","99","24","1","0","0","0","0","0","1047","18000","0","0","0","0","0","10","16","0","0","1","5","13","0","0","0","0","45","70000","5","王者软件"
"667","临时","99","24","1","0","0","0","0","0","1047","20000","0","0","0","0","0","6","22","0","0","1","8","16","0","0","0","0","0","100000","5","王者软件"
"668","复血","20","0","3","0","0","0","0","0","818","9000","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","0","0","30000","5","王者软件"
"669","沃玛头盔","15","0","5","3","0","0","0","0","373","8000","2","3","0","1","2","0","0","0","0","0","0","0","0","0","0","0","21","6000","5","王者软件"
"670","天藤头盔","15","0","6","7","0","0","0","0","410","8000","3","4","0","1","3","0","0","0","0","0","0","0","0","0","0","0","29","9000","5","王者软件"
"671","添加头盔3","99","0","8","7","0","0","0","0","413","8000","1","4","0","2","7","0","0","0","0","0","0","0","0","0","0","0","36","7000","5","王者软件"
"672","添加头盔4","99","0","8","7","0","0","0","0","414","8000","2","7","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","8000","5","王者软件"
"673","风掌（秘籍）","4","1","1","0","0","0","0","0","304","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4000","5","王者软件"
"674","添加头盔5","99","0","8","7","0","0","0","0","415","8000","2","6","0","2","7","0","0","0","0","0","0","0","0","0","0","0","41","9000","5","王者软件"
"675","双刃剑","5","27","33","0","0","0","0","0","1044","22000","0","0","0","0","0","10","18","0","0","0","0","0","0","0","0","0","26","8500","5","王者软件"
"676","石人心核","58","0","1","0","0","0","0","3","1449","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"677","体验破坏项链","99","0","4","0","0","0","0","0","836","5000","0","0","0","0","0","1","7","0","0","0","0","0","0","0","0","0","10","10000","5","王者软件"
"678","龙卷风（秘籍）","4","1","1","0","0","0","0","0","304","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","14000","5","王者软件"
"679","风震天（秘籍）","4","1","1","0","0","0","0","0","304","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9200","5","王者软件"
"680","击风（秘籍）","4","1","1","0","0","0","0","0","304","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7200","5","王者软件"
"681","体验怨恨项链（神圣）","99","0","2","0","0","0","0","0","815","3000","0","0","0","0","0","0","0","0","0","2","3","7","0","0","0","0","10","10000","5","王者软件"
"682","体验昏暗封印（火）","99","0","1","0","0","0","0","0","816","3000","0","0","0","0","0","0","0","0","0","1","1","9","0","0","0","0","10","10000","5","王者软件"
"683","回生术（秘籍）","4","2","1","0","0","0","0","0","304","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","20000","5","王者软件"
"684","乾坤一气","20","0","2","0","0","0","0","0","897","7000","0","0","0","0","0","0","0","0","0","2","4","9","0","0","0","0","0","30000","5","王者软件"
"685","_献血证","99","13","1","0","0","0","0","0","1330","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","5","王者软件"
"686","毁灭手镯（风）","26","0","1","0","0","0","0","0","683","5000","1","1","0","0","0","0","0","0","0","1","1","2","4","2","0","0","0","30000","5","王者软件"
"687","怨恨项链（暗黑）","20","0","2","0","0","0","0","0","815","7000","0","0","0","0","0","0","0","0","0","2","1","2","6","4","0","0","0","30000","5","王者软件"
"688","怨恨项链（幻影）","20","0","2","0","0","0","0","0","815","7000","0","0","0","0","0","0","0","0","0","2","1","2","7","4","0","0","0","30000","5","王者软件"
"689","聚集灵魂火符（秘籍）","99","2","1","0","0","0","0","0","304","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9500","5","王者软件"
"690","分散灵魂火符（秘籍）","99","2","1","0","0","0","0","0","304","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9500","5","王者软件"
"691","瑕疵黑檀手镯","58","0","1","0","0","0","0","1","700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"692","蛇谷老人手镯","58","0","1","0","0","0","0","1","646","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"693","幽灵盾（雷）（秘籍）","99","2","1","0","0","0","0","0","304","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9000","5","王者软件"
"694","幽灵盾（风）（秘籍）","99","2","1","0","0","0","0","0","304","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9000","5","王者软件"
"695","强魔震法（秘籍）","4","2","1","0","0","0","0","0","304","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","11600","5","王者软件"
"696","体验魔杖（火）","99","16","6","0","0","0","0","0","1280","8000","0","0","0","0","0","5","12","0","0","1","5","8","0","0","0","0","15","20000","5","王者软件"
"697","体验魔杖（冰）","99","16","6","0","0","0","0","0","1280","8000","0","0","0","0","0","5","12","0","0","1","5","8","0","0","0","0","15","20000","5","王者软件"
"698","润神戒指（暗黑）","22","0","2","0","0","0","0","0","475","5000","0","0","0","0","0","0","0","0","0","2","1","2","6","3","0","0","0","30000","5","王者软件"
"699","润神戒指（幻影）","22","0","2","0","0","0","0","0","475","5000","0","0","0","0","0","0","0","0","0","2","1","2","7","3","0","0","0","30000","5","王者软件"
"700","猛虎强势（秘籍）","4","2","1","0","0","0","0","0","304","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","100000","5","王者软件"
"701","如来手镯（暗黑）","26","0","2","0","0","0","0","0","663","6000","1","1","0","0","0","0","0","0","0","2","1","2","6","2","0","0","0","30000","5","王者软件"
"702","如来手镯（幻影）","26","0","2","0","0","0","0","0","663","6000","1","1","0","0","0","0","0","0","0","2","1","2","7","2","0","0","0","30000","5","王者软件"
"703","昏暗封印（雷）","20","0","1","0","0","0","0","0","816","6000","0","0","0","0","0","0","0","0","0","1","1","2","3","4","0","0","0","30000","5","王者软件"
"704","昏暗封印（风）","20","0","1","0","0","0","0","0","816","6000","0","0","0","0","0","0","0","0","0","1","1","2","4","4","0","0","0","30000","5","王者软件"
"705","昏暗封印（冰）","20","0","1","0","0","0","0","0","816","6000","0","0","0","0","0","0","0","0","0","1","1","2","2","4","0","0","0","30000","5","王者软件"
"706","雷神戒指（雷）","22","0","1","0","0","0","0","0","857","4000","0","0","0","0","0","0","0","0","0","1","1","2","3","3","0","0","0","30000","5","王者软件"
"707","雷神戒指（风）","22","0","1","0","0","0","0","0","857","4000","0","0","0","0","0","0","0","0","0","1","1","2","4","3","0","0","0","30000","5","王者软件"
"708","毁灭手镯（冰）","26","0","1","0","0","0","0","0","683","5000","1","1","0","0","0","0","0","0","0","1","1","2","2","2","0","0","0","30000","5","王者软件"
"709","毁灭手镯（雷）","26","0","1","0","0","0","0","0","683","5000","1","1","0","0","0","0","0","0","0","1","1","2","3","2","0","0","0","30000","5","王者软件"
"710","异形换位（秘籍）","4","1","1","0","0","0","0","0","304","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","100000","5","王者软件"
"711","沃毒骷髅戒指","22","0","1","0","0","0","0","0","532","7000","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","20","7000","5","王者软件"
"712","白月银蛇戒指","22","0","1","0","0","0","0","0","511","4000","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","19","6000","5","王者软件"
"713","白眼珍珠戒指","22","0","1","0","0","0","0","0","491","5000","0","0","0","0","0","0","0","0","0","2","1","2","0","0","0","0","19","6000","5","王者软件"
"714","金刚黑檀项链","26","0","1","0","0","0","0","0","700","5000","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","16","4000","5","王者软件"
"715","沃毒小手镯","26","0","1","0","0","0","0","0","660","8000","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","1","27","13000","5","王者软件"
"716","沃角手镯","26","0","1","0","0","0","0","0","680","6000","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","16","4000","5","王者软件"
"717","高级重盔甲（男）","99","3","37","0","0","0","0","0","980","28000","4","12","0","2","4","0","0","0","0","0","0","0","0","0","0","0","27","20000","5","王者软件"
"718","高级重盔甲（女）","99","3","37","0","0","0","0","0","990","28000","4","12","0","2","4","0","0","0","0","0","0","0","0","0","0","0","27","20000","5","王者软件"
"719","高级魔法长袍（男）","99","4","14","0","0","0","0","0","1020","21000","3","8","0","3","6","0","0","0","0","1","0","3","0","0","0","0","27","20000","5","王者软件"
"720","高级魔法长袍（女）","99","4","14","0","0","0","0","0","1030","21000","3","8","0","3","6","0","0","0","0","1","0","3","0","0","0","0","27","20000","5","王者软件"
"721","高级灵魂战衣（男）","99","5","22","0","0","0","0","0","1000","22000","3","10","0","3","4","0","0","0","0","2","0","3","0","0","0","0","27","20000","5","王者软件"
"722","高级灵魂战衣（女）","99","5","22","0","0","0","0","0","1010","22000","3","10","0","3","4","0","0","0","0","2","0","3","0","0","0","0","27","20000","5","王者软件"
"723","蓝光凝霜","5","27","40","0","0","0","0","0","1044","22000","0","0","0","0","0","11","18","0","0","0","0","0","0","0","0","0","28","10000","5","王者软件"
"724","红光偃月","6","6","11","0","0","0","0","0","1081","11000","0","0","0","0","0","4","11","0","0","1","2","3","0","0","0","0","20","6000","5","王者软件"
"725","黑光降魔","5","30","17","0","0","0","0","0","1101","16000","0","1","0","0","0","5","13","0","0","2","2","2","0","0","0","0","20","6000","5","王者软件"
"726","诺玛族修罗","5","12","50","0","0","0","0","0","1250","26000","0","0","0","0","0","2","27","0","0","0","0","0","0","0","0","0","27","9000","5","王者软件"
"727","诅咒银蛇","5","18","23","0","0","0","0","0","1231","22000","0","2","0","0","0","6","16","0","0","2","0","3","6","5","0","0","27","9000","5","王者软件"
"728","诺玛族魔杖","6","16","12","0","0","0","0","0","1280","13000","0","0","0","0","0","5","12","0","0","1","1","3","3","5","0","0","27","9000","5","王者软件"
"729","雷之道士头盔","15","0","3","2","0","0","0","0","372","8000","1","2","0","1","2","0","0","3","0","0","0","0","0","0","0","0","22","7000","5","王者软件"
"730","腐烂骷髅头盔","15","0","6","3","0","0","0","0","373","8000","3","3","0","0","0","0","0","0","0","1","0","1","1","2","0","0","35","12000","5","王者软件"
"731","蓝竹笛","20","0","2","0","0","0","0","0","832","7000","0","0","0","0","0","0","0","0","0","2","1","2","5","3","0","0","32","28000","5","王者软件"
"732","腐烂竹笛","20","0","2","0","0","0","0","0","832","7000","0","0","0","0","0","0","0","0","0","2","0","3","6","3","0","0","32","28000","5","王者软件"
"733","火之道士头盔","15","0","3","2","0","0","0","0","372","8000","1","2","0","1","2","0","0","1","0","0","0","0","0","0","0","0","22","7000","5","王者软件"
"734","风之道士头盔","15","0","3","2","0","0","0","0","372","8000","1","2","0","1","2","0","0","4","0","0","0","0","0","0","0","0","22","7000","5","王者软件"
"735","冰凉道士头盔","15","0","3","2","0","0","0","0","372","8000","1","2","0","1","2","0","0","2","0","0","0","0","0","0","0","0","22","7000","5","王者软件"
"736","神圣道士头盔","15","0","3","2","0","0","0","0","372","8000","1","1","0","0","0","0","0","0","0","2","0","1","5","2","0","0","21","6000","5","王者软件"
"737","暗黑道士头盔","15","0","3","2","0","0","0","0","372","8000","1","1","0","0","0","0","0","0","0","2","0","1","6","2","0","0","21","6000","5","王者软件"
"738","腐烂道士头盔","15","0","3","2","0","0","0","0","372","8000","1","2","0","2","4","0","0","0","0","0","0","0","0","0","0","0","22","7000","5","王者软件"
"739","旧放大镜","20","0","1","0","0","0","0","0","853","6000","0","0","0","0","0","0","0","0","0","1","1","2","1","2","0","0","26","18000","5","王者软件"
"740","旧蓝翡翠项链","20","0","1","0","0","0","0","0","812","9000","0","0","0","0","1","2","2","0","0","0","0","0","0","0","0","0","22","10000","5","王者软件"
"741","幸运降妖除魔戒指","22","0","2","0","0","0","0","0","474","6000","0","0","0","1","5","2","2","0","0","0","2","2","0","0","0","0","34","20000","5","王者软件"
"742","潘夜炼狱","6","5","55","0","0","0","0","0","1240","25000","0","0","0","0","0","0","34","0","0","0","0","0","0","0","0","0","29","15000","5","王者软件"
"743","潘夜命运之刃","5","13","61","0","0","0","0","0","1170","28000","0","0","0","0","0","12","20","0","0","0","0","0","2","3","0","0","33","23000","5","王者软件"
"744","潘夜银蛇","5","18","27","0","0","0","0","0","1233","22000","0","2","0","0","0","7","18","0","0","2","2","4","5","2","0","0","31","20000","5","王者软件"
"745","潘夜魔杖","6","16","14","0","0","0","0","0","1281","14000","0","0","0","0","0","5","15","0","0","1","2","4","2","2","0","0","31","20000","5","王者软件"
"746","沃玛修罗","5","12","40","0","0","0","0","0","1252","24000","0","0","0","0","11","2","25","0","0","0","0","0","0","0","0","0","23","7000","5","王者软件"
"747","沃玛降魔","5","30","19","0","0","0","0","0","1163","20000","0","1","0","0","11","6","14","0","0","2","2","3","0","0","0","0","23","7000","5","王者软件"
"748","沃玛偃月","6","6","12","0","0","0","0","0","1310","12000","0","0","0","0","0","4","12","0","0","1","2","4","0","0","0","0","23","7000","5","王者软件"
"749","骷髅骨","52","0","0","0","0","0","0","2","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4000","5","王者软件"
"750","虎蛇牙齿","58","0","1","0","0","0","0","3","1152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"751","红蛇血","58","0","1","0","0","0","0","3","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"752","祖玛裁决之杖","6","15","80","0","0","0","0","0","1302","32000","0","0","0","0","1","0","36","0","0","0","0","0","0","0","0","0","33","6","5","王者软件"
"753","祖玛无极棍","5","19","29","0","0","0","0","0","1260","24000","0","2","0","0","0","6","18","0","0","2","3","6","5","2","0","0","33","23000","5","王者软件"
"754","祖玛骨玉权杖","6","17","14","0","0","0","0","0","1193","15000","0","0","0","0","0","6","15","0","0","1","3","9","0","0","0","0","33","23000","5","王者软件"
"755","童子像","58","0","1","0","0","0","0","1","1420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"756","竹棍","58","0","1","0","0","0","0","1","1421","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"757","牛毛","58","0","1","0","0","0","0","1","1422","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"758","苍蝇拍","58","0","1","0","0","0","0","1","1423","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"759","制魔宝玉","58","0","1","0","0","0","0","1","1424","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"760","亮蜡烛","30","1","1","0","0","0","0","0","290","8000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","10000","王者软件"
"761","焰火项链","20","0","1","0","0","0","0","1","850","6000","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","17","100","5","王者软件"
"762","焰火手镯","26","0","1","0","0","0","0","1","700","5000","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","11","100","5","王者软件"
"763","闪电眼","22","0","1","0","0","0","0","1","511","4000","0","0","0","0","0","0","0","0","0","1","0","2","3","1","0","0","14","100","5","王者软件"
"764","灵魂铁手镯","24","0","1","0","0","0","0","1","646","6000","0","2","0","0","0","0","0","0","0","2","0","1","0","0","0","0","10","100","5","王者软件"
"765","幻影玉珠","20","0","1","0","0","0","0","1","1333","7000","0","0","0","0","0","0","0","0","0","2","0","1","7","2","0","0","20","100","5","王者软件"
"766","黑除魔戒指","22","0","1","0","0","0","0","1","474","5000","0","0","0","0","3","0","1","6","0","2","0","3","6","1","0","0","20","100","5","王者软件"
"767","神圣铂金戒指","22","0","1","0","0","0","0","1","493","5000","0","0","0","0","0","0","0","0","0","2","0","4","5","1","0","0","26","100","5","王者软件"
"768","亮火把","30","1","3","0","0","0","0","0","291","20000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1500","5","王者软件"
"769","草鞋","53","0","1","0","0","0","0","0","1360","6000","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","6","1000","5","王者软件"
"770","皮靴","53","0","1","0","0","0","0","0","1361","8000","0","0","0","0","0","2","0","0","0","0","2","2","0","0","0","0","16","5000","5","王者软件"
"771","赤飞靴子","53","0","2","0","0","0","0","0","1363","10000","0","0","0","0","0","4","0","0","0","0","3","3","0","0","0","0","33","10000","5","王者软件"
"772","黑皮靴子","53","0","3","0","0","0","0","0","1364","12000","0","0","0","0","0","7","0","0","0","0","7","7","0","0","0","0","0","30000","5","王者软件"
"773","天掌靴子","53","0","2","0","0","0","0","0","1362","10000","0","0","0","0","0","5","0","0","0","0","4","4","0","0","0","0","138","20000","5","王者软件"
"774","潘夜珠","52","0","0","0","0","0","0","2","1349","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9000","5","王者软件"
"775","潘夜之泪","52","0","0","0","0","0","0","2","1348","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12000","5","王者软件"
"776","夜明珠","52","0","0","0","0","0","0","2","1350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21000","5","王者软件"
"777","超强召唤骷髅","51","2","1","0","0","0","0","0","304","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1000","5","王者软件"
"778","超强召唤骷髅（秘籍）","4","2","1","0","0","0","0","0","304","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","13200","5","王者软件"
"779","牙齿","52","0","0","0","0","0","0","2","1431","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12000","5","王者软件"
"780","祝福霸龙头盔","15","0","10","9","0","0","0","0","412","8000","3","8","0","2","6","0","0","0","0","0","0","0","0","0","0","0","139","20000","5","王者软件"
"781","古诗秘书","58","0","1","0","0","0","0","1","304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"782","蜘蛛线","52","0","0","0","0","0","0","2","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12000","5","王者软件"
"783","浓烟黑檀项链","58","0","1","0","0","0","0","1","850","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"784","阿才的书","99","0","1","0","0","0","0","1","304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"785","金创药（特）","0","0","3","0","0","0","0","3","8","1","170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1250","5","王者软件"
"786","蝉翼刀","5","33","12","0","0","0","0","1","1122","3000","0","0","0","0","0","0","13","0","0","0","0","2","0","0","0","0","1","100","5","王者软件"
"787","魔法药（特）","0","0","3","0","0","0","0","3","18","1","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","1250","5","王者软件"
"788","金创药（特）包","31","111","28","0","0","0","0","0","246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4940","5","王者软件"
"789","魔法药（特）包","31","112","22","0","0","0","0","0","256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4940","5","王者软件"
"790","耐久铁手镯","24","0","1","0","0","0","0","1","646","9000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","100","5","王者软件"
"791","气霖证书","58","0","1","0","0","0","0","1","173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"792","玉指环","58","0","1","0","0","0","0","1","490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"793","威魂深怨护身符","58","0","1","0","0","0","0","1","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"794","第一困魔石","58","0","1","0","0","0","0","1","216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"795","第二困魔石","58","0","1","0","0","0","0","1","215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"796","第三困魔石","58","0","1","0","0","0","0","1","214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"797","第四困魔石","58","0","1","0","0","0","0","1","213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"798","最后困魔石","58","0","1","0","0","0","0","1","212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"799","焱火剑","5","32","12","0","0","0","12","1","1121","1000","0","5","0","0","0","5","10","0","0","0","0","0","0","0","0","0","1","100","5","王者软件"
"800","新火镜","58","0","1","0","0","0","0","1","304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"801","皮","52","0","0","0","0","0","0","2","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","5","王者软件"
"802","断交先生的书信","58","0","1","0","0","0","0","1","172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"803","雷神戒指（冰）","22","0","1","0","0","0","0","0","857","4000","0","0","0","0","0","0","0","0","0","1","1","2","2","3","0","0","0","30000","5","王者软件"
"804","灵魂","52","0","0","0","0","0","0","2","1441","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","5","王者软件"
"805","汤药","99","0","1","0","0","0","0","1","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"806","无名油","58","0","1","0","0","0","0","1","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"807","指甲","52","0","0","0","0","0","0","2","1340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15000","5","王者软件"
"808","神灵雕像","52","0","0","0","0","0","0","2","1430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21000","5","王者软件"
"809","僵尸骨头","52","0","0","0","0","0","0","2","1149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5","王者软件"
"810","护身符（中）","25","5","3","0","0","0","0","0","330","20000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3000","5","王者软件"
"811","灵魂护身符（小）","25","6","2","0","0","0","0","0","1150","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30000","5","王者软件"
"812","灵魂护身符（中）","25","6","5","0","0","0","0","0","1150","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99000","5","王者软件"
"813","藏罪据证","44","0","1","0","0","0","0","0","1442","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","5","王者软件"
"814","猫眼（幻影）","20","0","2","0","0","0","0","0","838","7000","0","0","0","0","0","0","0","0","0","2","0","1","7","4","0","0","0","30000","5","王者软件"
"815","体验魔杖（风）","99","16","6","0","0","0","0","0","1280","8000","0","0","0","0","0","5","12","0","0","1","5","8","0","0","0","0","15","20000","5","王者软件"
"816","大寰板","58","0","1","0","0","0","0","3","1339","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","5","王者软件"
"817","霸龙头盔","15","0","7","9","0","0","0","0","412","8000","3","8","0","2","5","0","0","0","0","0","0","0","0","0","0","0","137","18000","5","王者软件"
"818","猫眼（神圣）","20","0","2","0","0","0","0","0","838","7000","0","0","0","0","0","0","0","0","0","2","0","1","5","4","0","0","0","30000","5","王者软件"
"819","猫眼（暗黑）","20","0","2","0","0","0","0","0","838","7000","0","0","0","0","0","0","0","0","0","2","0","1","6","4","0","0","0","30000","5","王者软件"
"820","紫水晶","43","0","4","0","0","0","0","0","217","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","500","5","王者软件"
"821","石榴石","43","0","4","0","0","0","0","0","218","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","5","王者软件"
"822","金刚石","43","0","4","0","0","0","0","0","219","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2500","5","王者软件"
"823","钢玉矿石","43","0","4","0","0","0","0","0","220","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6000","5","王者软件"
"824","风之鹤嘴锄","6","7","21","0","0","0","0","0","1048","30000","0","102","0","0","13","0","3","0","0","0","0","0","0","0","0","0","20","30000","5","王者软件"
"825","跳蚤皮","52","0","0","0","0","0","0","2","1444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5","王者软件"
"826","诅咒海魂","6","2","10","0","0","0","0","0","1080","8000","0","0","0","0","0","2","9","0","0","1","0","2","0","0","0","0","11","2500","5","王者软件"
"827","潘夜血饮","5","28","15","0","0","0","0","0","1083","16000","0","5","0","0","0","6","16","0","0","1","3","6","2","2","0","0","34","25000","5","王者软件"
"828","诅咒半月","5","29","11","0","0","0","0","0","1100","10000","0","0","0","0","0","4","8","0","0","2","0","1","0","0","0","0","11","2500","5","王者软件"
"829","潘夜无极棍","5","19","33","0","0","0","0","0","1103","24000","0","2","0","0","0","6","19","0","0","2","3","7","5","3","0","0","34","25000","5","王者软件"
"830","幸运青铜头盔","15","0","4","1","0","0","0","0","370","8000","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","18","5000","5","王者软件"
"831","幸运斗笠","15","0","6","8","0","0","0","0","411","8000","2","3","0","3","5","0","0","0","0","0","0","0","0","0","0","0","33","10000","5","王者软件"
"832","幸运骷髅头盔","15","0","9","3","0","0","0","0","373","8000","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","138","20000","5","王者软件"
"833","高级布衣（男）","99","1","6","0","0","0","0","0","940","6000","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","3000","5","王者软件"
"834","高级布衣（女）","99","1","6","0","0","0","0","0","950","6000","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","3000","5","王者软件"
"835","高级轻型盔甲（男）","99","2","10","0","0","0","0","0","941","15000","3","5","0","1","3","0","0","0","0","0","0","0","0","0","0","0","16","8000","5","王者软件"
"836","高级轻型盔甲（女）","99","2","10","0","0","0","0","0","951","15000","3","5","0","1","3","0","0","0","0","0","0","0","0","0","0","0","16","8000","5","王者软件"
